Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
750,98000,0.17647058823529413,3,0.1597444089456869,0.03320946972352708,1,1,3,3,0,4,0,7,2,2,0,0,0.3333333333333333,0.25,0.5289855072463769,0.0,1,1,14,15,2,0.0,3,4,3,3,2,2,4,0.0,4,0.0,0.0,0.0,5,4,0,1,0.17301514456172556,0.2135593220338983,0.0,0.22513187641296156,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,3,0.5833333333333335,4,0.0,3,5,0.9676616915422888,3,0.25,0.1692524682651622,5,5,0,0.10735122520420072,0.0,0.3351449275362319,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,0.75,8,4
751,96500,0.17647058823529413,4,0.1757188498402556,0.03505573862441282,1,0,3,3,0,0,0,17,2,2,0,0,0.3333333333333333,0.75,0.27536231884058004,0.8999999999999986,1,1,13,14,2,0.0,3,4,0,4,0,4,6,0.0,6,0.0,0.2465753424657534,0.09427168576104747,1,2,1,5,0.10509407985314365,0.1685230024213075,0.0,0.15184626978146196,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.41666666666666674,3,0.0,3,6,0.0,1,0.0,0.0,3,3,0,0.0,0.29250457038391225,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,1.0,8,4
752,162000,0.2352941176470588,3,0.0,0.030147935216995027,1,1,3,3,0,4,0,8,6,2,0,5,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0.0,6,0.0,0.28253424657534243,0.10801963993453356,1,0,1,5,0.07480495640201928,0.3196125907990315,0.0,0.1857573474001507,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.3333333333333334,6,0.0,3,1,0.9965174129353236,0,0.5,0.2820874471086037,5,5,2,0.0,0.08775137111517367,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.25,8,4
753,217000,0.0,3,0.2523961661341853,0.03709364556311202,1,1,0,3,0,4,0,5,2,2,0,2,0.5555555555555556,0.5,0.9057971014492754,0.7833333333333314,1,1,12,13,2,0.0,3,2,2,2,4,1,2,0.21261516654854715,6,0.0,0.1194349315068493,0.24206219312602292,1,0,1,5,0.2661771454795778,0.0,0.0,0.21853805576488322,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.3333333333333334,6,0.0,3,1,0.9935323383084579,2,0.5,0.40620592383638926,5,5,2,0.19603267211201872,0.04936014625228519,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.0,8,4
754,275500,0.2352941176470588,3,0.25559105431309903,0.04178644044030008,1,1,3,3,0,4,0,16,2,2,0,5,0.7777777777777777,0.5,0.9637681159420293,0.9166666666666643,1,1,12,13,1,0.11125,2,4,2,2,4,3,6,0.0,6,0.0,0.44092465753424653,0.1685761047463175,1,2,1,5,0.16154199173932995,0.513317191283293,0.0,0.33232856066315,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0,0.5000000000000001,6,0.3333333333333333,2,1,0.9975124378109455,2,0.75,0.6191819464033851,5,5,2,0.2240373395565928,0.09506398537477148,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.0,8,4
755,156000,0.0,3,0.194888178913738,0.030989272943980933,1,1,3,3,0,4,0,12,2,2,0,2,0.5555555555555556,0.875,0.7028985507246386,0.9166666666666643,1,1,9,10,2,0.0,3,4,1,4,4,4,2,0.07778171509567683,3,0.32021709633649936,0.049229452054794516,0.1679214402618658,1,2,1,5,0.15878843506195503,0.0,0.0,0.1303692539562924,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.25,6,0.0,3,5,0.9796019900497515,2,0.5,0.31029619181946405,5,5,2,0.19953325554259047,0.08775137111517367,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.75,8,4
756,172500,0.8235294117647058,1,0.10862619808306709,0.009021010072682233,1,2,3,3,0,4,0,21,2,2,4,5,0.5555555555555556,0.5,0.9202898550724647,0.8166666666666629,1,1,8,8,1,0.55875,3,4,2,2,4,4,2,0.06750531537916371,6,0.0,0.148972602739726,0.1193126022913257,1,2,1,5,0.09362092703074804,0.3530266343825666,0.0,0.2142049736247174,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,5,0.9945273631840797,3,0.5,0.31029619181946405,5,5,2,0.0,0.043875685557586835,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.75,8,4
757,212000,0.2352941176470588,3,0.21725239616613418,0.044259038537942,1,1,0,3,0,4,0,5,2,2,0,5,0.7777777777777777,0.5,0.9782608695652169,0.9500000000000028,1,1,12,13,2,0.0,2,4,2,2,4,0,2,0.0035435861091424525,6,0.0,0.3621575342465753,0.14173486088379705,1,0,1,5,0.12207434603028913,0.4368038740920097,0.0,0.2701582516955539,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.41666666666666674,6,0.0,3,1,0.9985074626865673,2,0.5,0.4076163610719323,5,5,2,0.16802800466744458,0.19195612431444242,0.0,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,0.75,8,4
758,158900,0.2352941176470588,3,0.0,0.048217999953259025,1,1,0,3,0,1,0,19,2,2,0,5,0.5555555555555556,0.5,0.7681159420289863,0.46666666666666856,3,1,6,6,0,0.20500000000000002,3,4,1,4,4,3,5,0.07760453579021971,6,0.0,0.10017123287671233,0.10998363338788872,1,4,1,5,0.07755851307939421,0.34576271186440677,0.0,0.19819140919366995,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,3,0.3333333333333334,6,0.3333333333333333,5,1,0.98407960199005,0,0.5,0.31029619181946405,5,5,2,0.3908984830805135,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,0.27272727272727276,1.0,8,0
759,179400,0.8235294117647058,1,0.07667731629392971,0.0045806165135899414,1,2,3,3,0,4,0,21,2,2,3,5,0.6666666666666665,0.5,0.9202898550724647,0.8166666666666629,1,1,8,8,1,0.225,3,4,2,2,4,4,0,0.09727143869596032,6,0.0,0.08347602739726027,0.12176759410801966,1,2,1,5,0.09706287287746673,0.36029055690072637,0.0,0.21985681989449884,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,5,0.9945273631840797,3,0.5,0.31029619181946405,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.5,8,4
760,290000,0.2352941176470588,3,0.20766773162939295,0.051214097081025506,1,1,0,3,0,4,0,15,2,2,0,5,0.7777777777777777,0.5,0.8913043478260878,0.75,1,1,12,13,1,0.320625,2,4,2,2,4,0,3,0.009922041105598866,0,0.04341926729986432,0.5128424657534246,0.21571194762684126,1,0,1,5,0.2280862781092244,0.5825665859564164,0.0,0.4139035418236624,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,2,0.5833333333333335,6,0.3333333333333333,5,1,0.992537313432836,2,0.75,0.5303244005641748,5,5,2,0.2590431738623104,0.17915904936014626,0.0,0.0,0.0,0.0,3,2,1,0.0,0.9090909090909093,0.25,8,4
761,127500,0.0,3,0.22364217252396165,0.036457968169389336,1,1,3,3,0,4,0,12,2,2,0,2,0.5555555555555556,0.625,0.6304347826086953,0.14999999999999858,3,1,13,14,2,0.0,3,4,1,4,4,4,5,0.10843373493975904,6,0.0,0.10787671232876711,0.14140752864157122,1,0,1,5,0.1216154199173933,0.0,0.0,0.0998492840994725,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.25,6,0.0,3,5,0.9990049751243782,3,0.25,0.21156558533145275,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,0.02903225806451613,0.8181818181818185,0.75,8,4
762,100000,0.05882352941176469,4,0.19169329073482427,0.026226366589544046,1,1,3,3,0,2,0,3,1,2,0,2,0.4444444444444445,0.5,0.37681159420289845,0.0,1,1,13,14,2,0.0,3,4,2,4,4,3,3,0.07175761871013465,6,0.0,0.3167808219178082,0.18739770867430444,1,4,1,5,0.2218907755851308,0.0,0.0,0.18217784476262244,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1,0.25,2,0.0,3,5,0.9776119402985076,3,0.5,0.31029619181946405,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.8181818181818185,0.75,8,4
763,215200,0.2352941176470588,1,0.23003194888178913,0.034307882867092014,1,1,3,3,0,4,0,21,2,2,0,5,0.6666666666666665,0.5,0.9927536231884062,0.9833333333333343,1,1,12,13,2,0.0,3,4,2,2,4,3,2,0.004252303330970942,6,0.0,0.3133561643835616,0.12373158756137481,1,0,1,5,0.09866911427260211,0.3791767554479419,0.0,0.22852298417483047,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.41666666666666674,6,0.0,3,1,0.9995024875621892,3,0.5,0.4330042313117066,5,5,2,0.19719953325554263,0.08226691042047532,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,1.0,2,4
764,337000,0.2352941176470588,3,0.2619808306709265,0.0380004206688635,1,1,3,3,0,4,0,15,2,2,0,5,0.7777777777777777,0.5,0.9202898550724647,0.8166666666666629,1,1,12,13,1,0.420625,2,4,2,2,4,3,2,0.2060595322466336,6,0.0,0.03809931506849315,0.20490998363338792,1,0,1,5,0.21431849472234968,0.5312348668280872,0.0,0.382629992464205,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.5000000000000001,6,0.3333333333333333,2,1,0.9945273631840797,2,0.75,0.6036671368124118,5,5,2,0.0,0.2340036563071298,0.0,0.0,0.375,0.0,3,2,1,0.0,0.5454545454545455,0.75,8,4
765,270000,0.588235294117647,3,0.09584664536741214,0.03855663838837085,1,1,0,3,0,1,0,24,2,2,4,2,0.7777777777777777,0.5,0.8913043478260878,0.7666666666666657,3,1,3,3,2,0.0,2,2,2,2,1,0,3,0.07742735648476258,2,0.7170963364993216,0.0,0.24451718494271688,1,0,1,5,0.2661771454795778,0.0,0.0,0.21853805576488322,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0,0.3333333333333334,6,0.3333333333333333,2,1,0.992537313432836,0,0.5,0.3392101551480959,5,5,2,0.0,0.054844606946983544,0.0,0.0,0.45,0.0,3,2,1,0.0,0.27272727272727276,0.0,8,4
766,264132,0.0,3,0.23961661341853036,0.06210474654700975,1,1,0,3,0,4,0,21,2,2,0,2,0.8888888888888888,0.5,0.9855072463768124,0.9666666666666686,1,1,12,13,3,0.1775,2,4,2,2,4,4,6,0.0,6,0.0,0.6412671232876712,0.2451718494271686,1,0,1,5,0.2689307021569527,0.0,0.0,0.2207987942727958,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0,0.3333333333333334,6,0.3333333333333333,2,1,0.9990049751243782,0,0.5,0.41748942172073344,5,5,2,0.0,0.3180987202925046,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.5,6,5
767,196500,0.2352941176470588,3,0.25559105431309903,0.04263245226576925,1,1,3,3,0,4,0,14,2,2,0,5,0.6666666666666665,0.5,0.8405797101449277,0.6333333333333329,1,1,6,6,1,0.02625,3,4,1,2,4,4,2,0.06980864635010631,6,0.0,0.2508561643835616,0.16039279869067105,1,4,1,5,0.14823313446535108,0.35544794188861983,0.0,0.25998492840994725,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,3,0.41666666666666674,6,0.3333333333333333,5,1,0.9890547263681594,3,0.5,0.34978843441466856,5,5,2,0.26604434072345395,0.1206581352833638,0.2826086956521739,0.0,0.0,0.0,3,3,3,0.03225806451612903,0.18181818181818182,1.0,8,4
768,160000,0.17647058823529413,3,0.23961661341853036,0.052387295800322524,1,1,0,3,0,4,0,11,2,2,0,0,0.5555555555555556,0.75,0.4927536231884062,0.5833333333333357,1,1,12,13,2,0.0,3,4,1,2,4,3,0,0.11693834160170093,6,0.0,0.13827054794520546,0.16088379705400982,1,0,1,5,0.14892152363469482,0.37142857142857144,0.0,0.266767143933685,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,3,0.41666666666666674,4,0.0,3,1,0.9895522388059703,3,0.25,0.29830747531734836,5,5,2,0.2858809801633606,0.0,0.2826086956521739,0.0,0.0,0.0,3,2,3,0.08387096774193549,0.5454545454545455,0.5,8,4
769,216837,0.0,3,0.22364217252396165,0.036457968169389336,1,1,3,3,0,4,0,5,2,2,0,2,0.6666666666666665,0.5,0.9565217391304355,0.9166666666666643,3,1,12,13,2,0.0,2,4,2,2,4,4,2,0.004252303330970942,6,0.0,0.785958904109589,0.3044189852700491,1,0,1,5,0.3446535107847637,0.0,0.0,0.2829691032403919,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.5000000000000001,6,0.3333333333333333,2,1,0.9970149253731345,0,0.5,0.3413258110014104,5,5,2,0.1400233372228705,0.0603290676416819,0.0,0.0,0.0,0.0,3,2,1,0.0,0.8181818181818185,0.0,8,4
770,538000,0.2352941176470588,3,0.1501597444089457,0.24400663721984628,1,1,1,1,0,1,1,22,2,2,0,5,0.7777777777777777,0.5,0.9492753623188417,0.8833333333333329,3,1,5,15,1,0.376875,0,4,2,2,4,1,0,0.2508858965272856,6,0.0,0.10017123287671233,0.2700490998363339,1,0,1,5,0.3111519045433685,0.7694915254237288,0.0,0.5548229088168801,0.3333333333333333,0.0,1.0,0.5,0.5,0.3333333333333333,0,0.8333333333333336,4,0.3333333333333333,2,3,0.9965174129353236,0,0.75,0.5930888575458392,5,5,2,0.5869311551925321,0.06581352833638025,0.0,0.0,0.4375,0.0,3,2,1,0.0,0.4545454545454546,1.0,8,4
771,134900,0.38235294117647056,3,0.0,0.027820234172334014,1,1,0,3,0,1,0,19,2,2,0,6,0.4444444444444445,0.5,0.7971014492753632,0.5333333333333314,3,1,13,14,2,0.0,3,4,1,2,4,0,2,0.12136782423812899,6,0.0,0.07405821917808218,0.14042553191489363,1,4,1,5,0.12023864157870581,0.0,0.0,0.0987189148455162,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.25,6,0.0,3,5,0.9865671641791046,3,0.5,0.40620592383638926,5,5,2,0.1400233372228705,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,0.75,8,4
772,102000,0.0,3,0.21405750798722045,0.03541564420762346,1,1,3,3,0,4,0,7,2,2,0,2,0.3333333333333333,0.5,0.5724637681159432,0.01666666666666572,1,1,13,14,2,0.0,3,4,1,1,0,4,3,0.1481218993621545,6,0.0,0.0,0.13682487725040918,1,4,1,1,0.20330426801284993,0.0,0.0,0.1669178598342125,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.3333333333333334,6,0.0,3,5,0.9706467661691544,3,0.5,0.27926657263751764,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,0.0,0,4
773,107000,0.3529411764705882,3,0.3003194888178914,0.030470448012339627,1,1,3,3,0,4,0,7,2,2,0,7,0.5555555555555556,0.5,0.7536231884057969,0.43333333333333,1,1,9,10,2,0.0,3,4,1,4,4,0,0,0.07476966690290575,1,0.08616010854816826,0.2054794520547945,0.1684124386252046,1,4,1,5,0.179669573198715,0.0,0.0,0.14751318764129615,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.3333333333333333,5,5,0.983084577114428,3,0.5,0.47390691114245415,5,5,2,0.16802800466744458,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.18181818181818182,1.0,8,0
774,114500,0.0,3,0.22364217252396165,0.041365771576807125,1,1,3,3,0,4,0,12,1,2,0,2,0.4444444444444445,0.5,0.6231884057971016,0.13333333333333286,1,1,13,14,2,0.000625,3,4,1,4,4,4,5,0.08079376328844791,6,0.0,0.1952054794520548,0.14926350245499184,1,0,1,0,0.13262964662689306,0.0,0.0,0.10889223813112284,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.25,6,0.0,3,1,0.974129353233831,2,0.25,0.19393511988716503,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.25,0,4
775,395000,0.0,3,0.3514376996805112,0.06041739699455468,1,1,3,3,0,0,0,16,2,2,0,2,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,3,1,12,13,1,0.234375,2,4,2,2,4,0,6,0.0,6,0.0,0.8283390410958904,0.31669394435351883,1,2,1,5,0.3760899495181276,0.0,0.0,0.3087792012057272,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.5833333333333335,6,0.3333333333333333,2,1,0.9980099502487564,0,0.75,0.6311706629055007,5,5,2,0.36756126021003505,0.08226691042047532,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.25,6,5
776,162000,0.588235294117647,4,0.10223642172523961,0.014957115146416136,1,1,3,3,0,2,0,11,2,2,4,2,0.5555555555555556,0.5,0.9130434782608692,0.7999999999999972,3,1,12,13,1,0.2,3,4,2,0,4,4,2,0.1534372785258682,6,0.0,0.1446917808219178,0.1970540098199673,1,0,1,5,0.19963285910968334,0.0,0.0,0.1639035418236624,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,3,0.25,6,0.0,3,1,0.9940298507462688,0,0.5,0.29055007052186177,5,5,2,0.0,0.4515539305301645,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.75,8,4
777,221500,0.0,3,0.2747603833865815,0.046320315969057474,1,1,0,3,0,4,0,5,2,2,0,2,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,1,1,12,13,1,0.15,2,4,2,2,4,0,2,0.0035435861091424525,6,0.0,0.6823630136986301,0.2641571194762684,1,0,1,5,0.2937127122533272,0.0,0.0,0.24114544084400902,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.41666666666666674,6,0.0,3,1,0.9975124378109455,2,0.75,0.6100141043723554,5,5,2,0.16802800466744458,0.10786106032906764,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.0,6,5
778,142500,0.0,3,0.3194888178913738,0.05632288672322327,1,1,0,3,0,4,0,19,2,2,0,2,0.4444444444444445,0.5,0.7391304347826093,0.3999999999999986,3,1,6,10,2,0.0,3,4,1,4,4,4,0,0.13501063075832742,6,0.0,0.04366438356164383,0.14140752864157122,1,4,1,5,0.12849931161083064,0.0,0.0,0.10550113036925396,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.25,6,0.3333333333333333,1,1,0.9820895522388061,3,0.5,0.31029619181946405,5,5,2,0.28121353558926493,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.4545454545454546,0.0,8,4
779,144000,0.4117647058823529,2,0.19169329073482427,0.03318609923111081,1,1,3,3,0,4,0,20,1,2,2,2,0.4444444444444445,0.5,0.7608695652173925,0.45000000000000284,1,1,9,10,1,0.2,3,4,3,3,2,2,4,0.0,4,0.0,0.0,0.0,1,4,1,5,0.3868747131711795,0.0,0.0,0.31763376036171814,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,3,0.6666666666666667,6,0.6666666666666666,5,5,0.9835820895522389,3,0.5,0.44428772919605075,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.8181818181818185,0.25,8,4
780,135000,0.4117647058823529,3,0.24920127795527156,0.04314192900044404,1,1,3,3,0,4,0,11,2,2,2,6,0.5555555555555556,0.5,0.7608695652173925,0.45000000000000284,1,1,9,7,1,0.05625,3,4,1,2,4,1,2,0.17274982282069454,6,0.0,0.0,0.1595744680851064,1,4,1,5,0.15374024782010096,0.0,0.0,0.12622456669178597,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.16666666666666669,6,0.0,3,1,0.9835820895522389,3,0.5,0.3554301833568406,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.3636363636363637,0.0,8,4
781,176000,0.0,3,0.2012779552715655,0.03073219752740191,1,1,3,3,0,4,0,8,2,2,0,2,0.6666666666666665,0.5,0.8913043478260878,0.7666666666666657,1,1,6,6,1,0.02375,3,4,2,2,1,4,6,0.0,6,0.0,0.5295376712328766,0.20245499181669396,1,2,1,5,0.21087654887563104,0.0,0.0,0.17313489073097213,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.3333333333333333,5,1,0.992537313432836,0,0.5,0.2834978843441467,5,5,2,0.2567094515752626,0.038391224862888484,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.25,8,4
782,175900,0.2352941176470588,3,0.20766773162939295,0.027357498422491765,1,1,3,3,0,4,0,20,2,2,0,5,0.5555555555555556,0.5,0.8695652173913047,0.7000000000000028,1,1,12,13,2,0.0,2,2,2,2,4,4,0,0.06856839121190646,6,0.0,0.1601027397260274,0.12454991816693946,1,0,1,5,0.10922441486920606,0.3840193704600484,0.0,0.23907309721175585,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.41666666666666674,6,0.0,3,1,0.9910447761194031,2,0.5,0.3413258110014104,5,5,2,0.0,0.226691042047532,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.0,8,4
783,187100,0.0,3,0.21405750798722045,0.07004136577157681,1,1,1,3,0,4,0,5,2,2,0,2,0.6666666666666665,0.5,0.9347826086956523,0.8666666666666671,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0.0,6,0.0,0.6048801369863014,0.23126022913256958,1,0,1,5,0.2514915098669114,0.0,0.0,0.20648078372268275,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.3333333333333334,6,0.0,3,1,0.9955223880597016,2,0.5,0.42665726375176305,5,5,2,0.0,0.0603290676416819,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.75,8,4
784,165500,0.38235294117647056,3,0.0,0.03646264226787259,1,1,0,3,0,0,0,11,2,2,0,6,0.4444444444444445,0.625,0.7681159420289863,0.46666666666666856,1,1,9,10,1,0.065,3,2,2,2,4,0,2,0.1943656980864635,6,0.0,0.0,0.17954173486088382,1,0,1,5,0.1780633318035796,0.0,0.0,0.1461944235116805,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,2,0.16666666666666669,6,0.3333333333333333,5,1,0.98407960199005,0,0.5,0.4245416078984485,5,5,2,0.353558926487748,0.054844606946983544,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.75,8,4
785,128000,0.32352941176470584,4,0.11182108626198083,0.023370492416275212,1,0,3,3,0,4,0,17,2,2,0,4,0.5555555555555556,0.625,0.304347826086957,0.8500000000000014,1,1,13,15,2,0.0,3,4,1,4,4,4,6,0.0,6,0.0,0.31763698630136983,0.12144026186579379,1,0,1,5,0.09362092703074804,0.3593220338983051,0.0,0.21665410700828935,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,3,0.5833333333333335,6,0.3333333333333333,2,6,0.0,1,0.0,0.0,3,3,2,0.0,0.5319926873857403,0.2427536231884058,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.5,8,4
786,161500,0.0,3,0.0,0.03968309612283531,1,1,3,3,0,4,0,14,1,2,0,2,0.5555555555555556,0.5,0.6884057971014492,0.28333333333333144,1,1,3,14,2,0.0,3,4,1,4,4,4,5,0.044472005669737774,3,0.4274084124830394,0.21018835616438356,0.22454991816693945,1,4,1,5,0.23129876089949516,0.0,0.0,0.1899020346646571,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,3,0.41666666666666674,6,0.3333333333333333,2,1,0.9786069651741295,3,0.5,0.3222849083215797,5,5,2,0.0,0.0,0.0,0.0,0.41041666666666665,0.0,3,2,1,0.0,0.7272727272727274,0.75,8,4
787,139000,0.17647058823529413,4,0.19169329073482427,0.044403935590922906,1,1,3,3,0,4,0,17,0,2,0,0,0.4444444444444445,0.625,0.3115942028985508,0.0,1,1,8,8,2,0.0,3,2,2,1,4,4,3,0.12154500354358612,6,0.0,0.0,0.11227495908346972,1,4,1,5,0.1450206516750803,0.33220338983050846,0.0,0.24830444611906555,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,3,0.41666666666666674,6,0.0,3,5,0.9756218905472639,3,0.25,0.2933709449929478,5,5,2,0.0,0.0,0.35507246376811596,0.0,0.0,0.0,3,2,3,0.07741935483870968,0.4545454545454546,1.0,8,4
788,233000,0.2352941176470588,3,0.24281150159744408,0.041328378788941085,1,1,0,3,0,4,0,20,2,2,0,5,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,1,1,12,13,2,0.0,2,4,2,2,4,4,2,0.11622962437987243,6,0.0,0.12842465753424656,0.15646481178396074,1,0,1,5,0.1427260211106012,0.5462469733656174,0.0,0.3296910324039186,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,2,0.5000000000000001,6,0.0,3,3,0.9970149253731345,2,0.5,0.43582510578279265,5,5,2,0.0,0.08226691042047532,0.0,0.0,0.0,0.0,3,2,1,0.0,0.0,1.0,8,4
789,107900,0.0,4,0.1597444089456869,0.021968262871298702,1,1,3,3,0,0,0,17,2,2,0,2,0.3333333333333333,0.75,0.5942028985507246,0.8333333333333357,1,1,8,8,2,0.0,3,4,1,4,4,4,6,0.0,6,0.0,0.3857020547945205,0.1474631751227496,1,0,1,5,0.13010555300596605,0.0,0.0,0.10681989449886964,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.16666666666666669,6,0.0,3,5,0.9721393034825873,3,0.25,0.19816643159379407,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.5,8,4
790,187500,0.2352941176470588,3,0.0,0.050971043959896246,1,1,0,2,0,4,0,4,2,2,0,5,0.5555555555555556,0.875,0.6811594202898554,0.9500000000000028,1,1,6,6,1,0.098125,3,4,1,4,0,1,3,0.10063784549964565,6,0.0,0.11301369863013698,0.13617021276595745,1,2,1,5,0.14731528223955942,0.5380145278450363,0.0,0.33025621703089675,0.0,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,2,0.5833333333333335,6,0.0,3,1,0.9781094527363186,0,0.5,0.3131170662905501,5,5,2,0.15519253208868147,0.3071297989031079,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.25,8,4
